drug_conc,Metadata_plate,Metadata_well,Metadata_Row_as_num,Metadata_Col,Metadata_treatment_new,Metadata_treatment_old,Metadata_type,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,cell_count_POC_A,cell_count_POC_C2,cell_count_POC_C1,cell_count_POC_B,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,RingTotalInten_RNA,CircSpotTotalInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,RingTotalInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgArea_MITO,CircSpotTotalInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,ObjectShapeP2A_NUC_B,ObjectShapeLWR_NUC_B,ObjectTotalInten_NUC_B,ObjectSize_NUC_B,RingTotalInten_Perox,RingAvgInten_Perox,RingSpotTotalInten_Perox,RingSpotTotalArea_Perox,RingSpotCount_Perox,TotalInten_Perox,AvgInten_Perox,RingTotalInten_Lipids,RingAvgInten_Lipids,RingSpotAvgInten_Lipids,RingSpotAvgArea_Lipids,RingSpotCount_Lipids,TotalInten_Lipids,AvgInten_Lipids,ObjectArea_NUC_C1,ObjectShapeLWR_NUC_C1,RingTotalInten_ER,RingSpotTotalInten_ER,RingSpotAvgInten_ER,RingSpotCount_ER,CircSpotAvgInten_ER,CircSpotTotalArea_ER,CircSpotAvgArea_ER,CircSpotCount_ER,TotalInten_ER,AvgInten_ER,ObjectShapeP2A_NUC_C2,ObjectShapeLWR_NUC_C2,ObjectSize_NUC_C2,RingTotalInten_TUB,RingSpotAvgInten_TUB,RingSpotTotalArea_TUB,RingSpotAvgArea_TUB,RingSpotCount_TUB,RingTotalInten_ACT,RingSpotTotalInten_ACT,RingSpotTotalArea_ACT,RingSpotCount_ACT,TotalInten_ACT
puromycin_2.5_0.5,2,J14,10,14,puromycin,Puromycin,treated,J14,Plate2_drugs,2,puromycin,treated,0.5,2.5,1.027914614,0.996706915,1.021354934,1.287799791,0.282982047,0.210261411,0.34959482,0.244108663,0.427341756,0.391049088,0.173811672,0.244945543,0.185297358,0.473351406,0.357327353,0.368063529,0.199533187,0.301332872,0.162445463,0.252134145,0.184329775,0.407812328,0.187139464,0.153894031,0.279855493,0.225579733,0.201324539,0.142427366,0.247186672,0.1732777,0.36192332,0.190447079,0.260930747,0.385207377,0.383224146,0.363010322,0.42053335,0.273800111,0.273364883,0.294260982,0.436637849,0.180753087,0.415313272,0.427559689,0.306662288,0.54454652,0.316593509,0.34825119,0.214258616,0.285619772,0.190202418,0.541636258,0.282171702,0.312662943,0.244018782,0.262689644,0.541795377,0.444165213,0.225754087,0.341810848,0.354452119,0.282755709,0.282701822,0.207581398,0.609499299,0.581784002,0.618111142,0.635992198,0.305835353,0.329630483,0.376630728,0.2694418,0.245552118
puromycin_5_1,2,J13,10,13,puromycin,Puromycin,treated,J13,Plate2_drugs,2,puromycin,treated,1,5,0.956896552,1.073545554,1.024300442,1.516162669,0.15109467,0.05002124,0.288475802,0.362867193,0.178410992,0.307928052,0.210812045,0.294017804,0.239656142,0.170633849,0.202440861,0.13603429,0.483074072,0.275957179,0.435373454,0.333624984,0.353628283,0.495461573,0.342245255,0.357710615,0.394210987,0.411465694,0.140164314,0.268683094,0.358505457,0.344479432,0.175426922,0.151441735,0.266143147,0.226739389,0.362032969,0.277477463,0.396856523,0.336164516,0.311620148,0.26833573,0.331327444,0.252657953,0.538274402,0.283541685,0.249103209,0.513360979,0.198831544,0.442508774,0.240926931,0.221293628,0.062117808,0.687306891,0.573893836,0.392503495,0.573775527,0.424629432,0.687324326,0.524101105,0.177153951,0.427150448,0.425267011,0.160267651,0.440977763,0.407741494,0.792629638,0.63190984,0.781790479,0.680443776,0.387851465,0.549594793,0.583248653,0.569275475,0.388907276
rolipram_0.3125_0.015625,1,K07,11,7,rolipram,Rolipram,treated,K07,Plate1_drugs,1,rolipram,treated,0.015625,0.3125,1.037696769,0.980611484,0.979326187,0.883597884,0.387256015,0.357004321,0.248314422,0.334229139,0.276425366,0.2873876,0.1729616,0.210463944,0.270599836,0.328213971,0.133694154,0.245795063,0.42453308,0.262412686,0.364634538,0.343200291,0.326544029,0.529840664,0.375433145,0.324296054,0.363817309,0.472518573,0.050175394,0.267792826,0.213131756,0.283245618,0.304934201,0.288863479,0.381533816,0.490778601,0.265281869,0.335603036,0.353599165,0.40735126,0.505582573,0.344168147,0.391868377,0.404033075,0.486783243,0.495983124,0.33059946,0.288038574,0.483213361,0.255292917,0.192708305,0.418490965,0.351285217,0.353245117,0.434169955,0.278029789,0.417528133,0.319758718,0.383546831,0.165578661,0.261930376,0.456334701,0.420020705,0.398613877,0.144615796,0.275285577,0.18086227,0.228755109,0.28726306,0.363555195,0.342138288,0.306774921,0.250739133,0.240421794,0.207266114
rolipram_0.625_0.03125,1,K05,11,5,rolipram,Rolipram,treated,K05,Plate1_drugs,1,rolipram,treated,0.03125,0.625,1.071251036,1.121551081,1.136294028,0.894179894,0.378128785,0.3634002,0.274885236,0.168910299,0.274903628,0.265526959,0.139650177,0.22288657,0.213874429,0.323828397,0.079563076,0.313667277,0.419920747,0.262119608,0.290687436,0.38200602,0.348328341,0.54073932,0.261001256,0.227777044,0.365218997,0.337966577,0.09336711,0.133070638,0.174218605,0.215317018,0.243477492,0.192009211,0.423649597,0.45156256,0.277934408,0.253583764,0.371496689,0.352776563,0.442970583,0.337151165,0.323913312,0.480712405,0.523589184,0.561717156,0.315592952,0.437459546,0.523625156,0.492132612,0.183126291,0.437040321,0.242718757,0.290385953,0.294566044,0.252431978,0.261976309,0.173345804,0.259182601,0.290276408,0.196136492,0.221996702,0.394767966,0.405088035,0.176043007,0.21422692,0.17198448,0.155156977,0.282103557,0.249710456,0.379632944,0.209419885,0.261311582,0.360955283,0.319596143
rolipram_1.25_0.0625,1,K04,11,4,rolipram,Rolipram,treated,K04,Plate1_drugs,1,rolipram,treated,0.0625,1.25,0.963545982,0.97912006,0.963246554,1.002116402,0.369823079,0.365606823,0.245177995,0.282886627,0.204723053,0.278366886,0.153107572,0.17475559,0.200568501,0.304309617,0.222833611,0.214527702,0.315941483,0.306316963,0.392936738,0.224417822,0.280667824,0.514160472,0.342970242,0.311716609,0.216566555,0.362846085,0.208192391,0.165142321,0.340349317,0.260873645,0.383418921,0.302267697,0.40199746,0.503299836,0.311708057,0.375969238,0.309145027,0.373360997,0.337807312,0.412459388,0.342381233,0.422978149,0.50974418,0.439043194,0.391917578,0.417305974,0.520009183,0.349120423,0.294334241,0.41549177,0.176752349,0.205612105,0.272540296,0.305847526,0.19709536,0.15848915,0.230862026,0.195899219,0.290214659,0.267611713,0.409699803,0.40643026,0.253861201,0.330941832,0.331569701,0.276719713,0.249130442,0.365410193,0.36960693,0.336314247,0.290117164,0.300925445,0.32827416
rolipram_10_0.5,1,J23,10,23,rolipram,Rolipram,treated,J23,Plate1_drugs,1,rolipram,treated,0.5,10,1.003728252,0.963460104,1.016845329,0.725925926,0.265028263,0.315442572,0.118656816,0.09947454,0.186759074,0.283081035,0.18889526,0.216944121,0.257199806,0.338018033,0.201613037,0.19619295,0.375573575,0.197989516,0.34933089,0.301479601,0.245749945,0.442312157,0.312198305,0.422675978,0.426064165,0.469273445,0.173405004,0.236757688,0.320699852,0.320039192,0.497125023,0.146511653,0.393354363,0.386924078,0.377334062,0.30690154,0.134852122,0.425856135,0.653067196,0.352830216,0.460477707,0.419896615,0.492101163,0.5251805,0.161936925,0.61066516,0.423330643,0.383986975,0.271281524,0.209462929,0.26297709,0.303515204,0.465376662,0.346027063,0.444905506,0.258410828,0.255959939,0.159365872,0.240958168,0.443650758,0.363655633,0.290153793,0.178951246,0.025432332,0.298729993,0.154971259,0.262427119,0.152669977,0.181946559,0.073686253,0.330834264,0.373235864,0.193612058
rolipram_2.5_0.125,1,K03,11,3,rolipram,Rolipram,treated,K03,Plate1_drugs,1,rolipram,treated,0.125,2.5,0.96023198,1.001491424,1.033690658,0.95978836,0.363120431,0.355141805,0.303794395,0.257282093,0.17397092,0.271234491,0.256288455,0.303473493,0.296830861,0.265470602,0.194261474,0.286439595,0.290778232,0.224301543,0.374997981,0.230468574,0.191151751,0.474652099,0.286829618,0.307814698,0.173396611,0.24604532,0.075222368,0.155551789,0.302940246,0.175454664,0.270697738,0.225499448,0.429898546,0.429048168,0.192540258,0.290157194,0.283949584,0.312584293,0.376326723,0.321355696,0.310432875,0.380172777,0.468213822,0.49766797,0.339438481,0.403530855,0.464305032,0.285423453,0.107317199,0.424142902,0.123052618,0.348332091,0.329765283,0.300043397,0.292241079,0.202624521,0.298012385,0.210367178,0.177536019,0.236328096,0.377692445,0.38001016,0.249733691,0.18071678,0.166592257,0.232126788,0.359705748,0.346395145,0.354767405,0.256160837,0.043677357,0.129353658,0.299559068
rolipram_20_1,1,J21,10,21,rolipram,Rolipram,treated,J21,Plate1_drugs,1,rolipram,treated,1,20,0.958989229,0.888143177,1.008422665,1.003174603,0.12995433,0.023474405,0.297450089,0.400472655,0.36759178,0.308520427,0.074498391,0.173155838,0.245974015,0.369921302,0.145206433,0.387314494,0.263694865,0.353644484,0.262021083,0.283089755,0.312529897,0.224909694,0.104734856,0.250011043,0.32540264,0.098072515,0.24704096,0.186744724,0.211158134,0.271649611,0.290535085,0.202302614,0.177037163,0.204080929,0.093042879,0.240939314,0.261481367,0.098232233,0.176965551,0.290647739,0.203493062,0.237501231,0.404228821,0.32557553,0.277496923,0.445979822,0.319668875,0.216114976,0.2543466,0.220494351,0.144984542,0.330541495,0.398872288,0.285217339,0.367317856,0.135127279,0.353914572,0.349473157,0.184589918,0.310203009,0.273656201,0.067695228,0.384858797,0.281626863,0.436911264,0.28426986,0.345625207,0.362256931,0.332057529,0.280581465,0.269498577,0.354317246,0.411421594
rolipram_5_0.25,1,K02,11,2,rolipram,Rolipram,treated,K02,Plate1_drugs,1,rolipram,treated,0.25,5,0.915078708,1.044742729,1.013782542,1.126984127,0.382347435,0.360628824,0.353285709,0.074390003,0.173957795,0.142858716,0.058318292,0.185277274,0.27573884,0.207086445,0.283529682,0.256059763,0.252489691,0.31366003,0.408243777,0.364613875,0.223182922,0.48055066,0.388353243,0.441120957,0.413658557,0.311582955,0.17682285,0.209682394,0.267239788,0.198151133,0.212314137,0.113398279,0.292110956,0.37091434,0.183768194,0.344934774,0.254009469,0.152977663,0.446323527,0.219780146,0.292216559,0.267832516,0.365161754,0.493530773,0.243385704,0.436483563,0.277730161,0.360006445,0.208468664,0.397208674,0.193579457,0.309527446,0.366220434,0.121317917,0.345631077,0.176637943,0.253811366,0.282056553,0.242406568,0.311980058,0.340100581,0.365659359,0.135972763,0.206994355,0.441035606,0.159170604,0.291155975,0.336435559,0.253506172,0.203588679,0.196871659,0.23036018,0.219989744
selinexor_0.3125_0.015625,2,J12,10,12,selinexor,Selinexor (KPT-330),treated,J12,Plate2_drugs,2,selinexor,treated,0.015625,0.3125,1.010262726,1.023051592,1.097201767,0.905109489,0.325638085,0.292502305,0.335679576,0.207402703,0.433819669,0.313781029,0.206007893,0.280164143,0.240569741,0.439422267,0.37024454,0.394482441,0.222110396,0.286275865,0.359521116,0.344723067,0.263730261,0.412446713,0.259593693,0.422250891,0.370934735,0.232169922,0.208783887,0.29719348,0.320983116,0.365487012,0.334010228,0.255732572,0.471382906,0.487484066,0.315576851,0.139115391,0.271462085,0.426997164,0.442031497,0.282051368,0.427758152,0.460587594,0.472737097,0.496981465,0.39229387,0.457062154,0.46130132,0.22189697,0.234195064,0.35442224,0.238391944,0.351930221,0.337867833,0.053432896,0.284007747,0.075018043,0.357936296,0.24941872,0.258891956,0.184917878,0.373806923,0.378576794,0.244667613,0.23889191,0.216398791,0.201276679,0.220273603,0.208015191,0.252416133,0.390841827,0.416530252,0.383303017,0.20201698
selinexor_0.625_0.03125,2,J11,10,11,selinexor,Selinexor (KPT-330),treated,J11,Plate2_drugs,2,selinexor,treated,0.03125,0.625,0.993842365,1.062019759,1.056701031,0.656934307,0.350289891,0.332386994,0.307197788,0.293712832,0.491245035,0.36919434,0.230863836,0.274409726,0.159138928,0.494994819,0.35614439,0.360884057,0.286328529,0.325198233,0.32502593,0.266738045,0.329609515,0.52159185,0.253698945,0.421718296,0.421855766,0.289516558,0.144255279,0.311287786,0.384831301,0.398392603,0.272228291,0.050829938,0.505770476,0.463540752,0.412499894,0.157947772,0.382174815,0.473669278,0.473637299,0.392566988,0.212116632,0.527269036,0.493871747,0.541257125,0.408249629,0.44956203,0.522564187,0.506973427,0.259672869,0.370550515,0.334474296,0.312558725,0.456095621,0.274694457,0.43420226,0.245892556,0.332609201,0.085959376,0.371993425,0.443281735,0.408929278,0.369996967,0.290695465,0.16637664,0.272927967,0.141090544,0.27262663,0.349366727,0.139432587,0.164682245,0.21453546,0.282869906,0.197014001
selinexor_1.25_0.0625,2,J09,10,9,selinexor,Selinexor (KPT-330),treated,J09,Plate2_drugs,2,selinexor,treated,0.0625,1.25,1.031609195,1.099890231,1.12371134,0.758081335,0.338796041,0.318496006,0.316474793,0.292685953,0.436481603,0.334254255,0.265970319,0.297181577,0.207834862,0.417842517,0.336399787,0.40693825,0.33129432,0.373526563,0.356716983,0.288151524,0.365788361,0.517265132,0.22556054,0.403005779,0.360499675,0.274069333,0.210479831,0.35003161,0.358358074,0.362848705,0.231245054,0.111010098,0.511159551,0.521227407,0.409334793,0.284824935,0.297828119,0.467248558,0.485128827,0.468760987,0.196192563,0.552585716,0.535958108,0.520826014,0.440699526,0.513289074,0.590549353,0.55566259,0.31835974,0.386459543,0.279134279,0.257457001,0.386319375,0.377821065,0.388010694,0.352381487,0.40626671,0.104392326,0.353457873,0.402378467,0.421294715,0.383465229,0.294341303,0.224846014,0.272742879,0.286962285,0.227668257,0.324412306,0.140209528,0.312293686,0.293649549,0.186638499,0.204944659
selinexor_10_0.5,2,J06,10,6,selinexor,Selinexor (KPT-330),treated,J06,Plate2_drugs,2,selinexor,treated,0.5,10,0.778735632,0.809001098,0.834315169,0.597497393,0.448876321,0.390812096,0.360204397,0.235715187,0.478915537,0.28785302,0.362178123,0.343867224,0.408308828,0.437867945,0.154484193,0.462835621,0.403448554,0.551500193,0.453775827,0.602592737,0.324173559,0.538504223,0.489177156,0.301006398,0.490154463,0.255799708,0.27174235,0.35034698,0.345942729,0.29019945,0.319079142,0.142096912,0.373388033,0.365533875,0.40485875,0.349190493,0.231726278,0.507750118,0.509663668,0.475011006,0.440038853,0.4359969,0.421638548,0.504452412,0.335625975,0.711643744,0.477530997,0.526453603,0.304505699,0.383203755,0.411282871,0.41496804,0.455700242,0.49900958,0.339234292,0.423388099,0.409912386,0.378485311,0.300516126,0.274119928,0.36505272,0.387312559,0.335364732,0.366265122,0.473137703,0.224389345,0.292118036,0.384559511,0.31641859,0.289071938,0.444659546,0.526055243,0.232531124
selinexor_2.5_0.125,2,J08,10,8,selinexor,Selinexor (KPT-330),treated,J08,Plate2_drugs,2,selinexor,treated,0.125,2.5,0.970853859,1.142151482,1.147275405,0.704900938,0.386265919,0.330301031,0.344926937,0.253577703,0.316592114,0.284714163,0.225651861,0.302103877,0.292828257,0.387109769,0.352101763,0.215771549,0.278342077,0.216238448,0.335792864,0.254225639,0.30576308,0.520035265,0.304663108,0.311420453,0.388750562,0.348228723,0.252879099,0.345434507,0.26908913,0.26000759,0.221314272,0.135470117,0.476461869,0.414040056,0.394254032,0.22589889,0.279309819,0.421474046,0.473541332,0.428543314,0.328616977,0.521340181,0.518170336,0.542386184,0.431919782,0.558036955,0.537251953,0.612021733,0.324431197,0.281533812,0.33935035,0.401893851,0.279193609,0.460408738,0.329789118,0.294972302,0.194609742,0.307131976,0.361714517,0.412759827,0.34911007,0.326302133,0.292890485,0.167438733,0.417446084,0.287905419,0.326416546,0.48809444,0.360645522,0.258523683,0.249678925,0.318638722,0.323492779
selinexor_20_1,2,J04,10,4,selinexor,Selinexor (KPT-330),treated,J04,Plate2_drugs,2,selinexor,treated,1,20,0.502052545,0.664654226,0.692930781,0.483837331,0.345250728,0.127662615,0.484976911,0.294679601,0.501238934,0.389339931,0.367912224,0.348702221,0.395895699,0.37215831,0.513841029,0.52050329,0.627890283,0.561067371,0.288448531,0.688948673,0.53081051,0.448449506,0.510182999,0.343541294,0.59636683,0.457098526,0.318859381,0.343789036,0.292715754,0.253632033,0.371679713,0.321894427,0.415592831,0.425440813,0.433279365,0.429439977,0.342298144,0.504047071,0.462926285,0.556612848,0.543564885,0.552503095,0.315829438,0.494728323,0.510227706,0.534159722,0.557172557,0.633982091,0.321959157,0.398913558,0.485213071,0.492616907,0.469756062,0.405274904,0.260001047,0.490993524,0.486532318,0.467623197,0.369945294,0.279185634,0.378511799,0.375172657,0.374024452,0.427119428,0.461756336,0.306689843,0.247788803,0.375634585,0.128107557,0.112697332,0.492943158,0.560093754,0.38372152
selinexor_5_0.25,2,J07,10,7,selinexor,Selinexor (KPT-330),treated,J07,Plate2_drugs,2,selinexor,treated,0.25,5,0.899835796,1.075192097,1.065537555,0.675703858,0.425099475,0.375535979,0.42402727,0.28744784,0.2163955,0.162188304,0.298640932,0.27946178,0.336182638,0.244391085,0.267609469,0.33863229,0.241369073,0.449512906,0.439257833,0.393652168,0.32585953,0.552688136,0.235973825,0.072899477,0.377427229,0.340199274,0.336112393,0.373912894,0.386462266,0.275660147,0.3699339,0.229306737,0.454863401,0.367528228,0.38349311,0.31218899,0.236922979,0.411756548,0.420053691,0.395858538,0.304474286,0.455995407,0.230669977,0.434730648,0.403311946,0.617857604,0.515056587,0.558872956,0.335992253,0.284466098,0.323814339,0.467402256,0.484134881,0.487123972,0.418112612,0.276320391,0.27125837,0.365638902,0.244271391,0.334643727,0.459581188,0.407958854,0.363327431,0.27330184,0.434611257,0.255421216,0.298646447,0.400921127,0.182418806,0.269026631,0.425265775,0.444963746,0.258711189
sirolimus_0.3125_0.015625,1,L20,12,20,sirolimus,Rapamycin,treated,L20,Plate1_drugs,1,sirolimus,treated,0.015625,0.3125,1.076636288,1.05891126,1.124808576,0.80952381,0.293617612,0.318765552,0.334726437,0.390529785,0.369853014,0.150080683,0.224993539,0.1672468,0.291929539,0.309252379,0.324630693,0.342576441,0.258034611,0.446657024,0.308397172,0.423911918,0.321798566,0.340049716,0.401641466,0.22207215,0.287417035,0.384107934,0.297449081,0.247997813,0.291494581,0.340476891,0.494379629,0.149692693,0.437332288,0.423972686,0.310092881,0.104985055,0.205289312,0.293616212,0.31894952,0.408052456,0.238013752,0.328957514,0.409973799,0.525287265,0.328171478,0.491324847,0.439180972,0.321704785,0.25689091,0.396871258,0.266625993,0.256048184,0.32800477,0.182421075,0.360292777,0.190283282,0.3456199,0.408508218,0.272000103,0.428533943,0.421322709,0.384801974,0.221719018,0.187519397,0.4339171,0.206663462,0.342059578,0.376316809,0.301235999,0.136572952,0.206966122,0.269419521,0.241050932
sirolimus_0.625_0.03125,1,L19,12,19,sirolimus,Rapamycin,treated,L19,Plate1_drugs,1,sirolimus,treated,0.03125,0.625,0.8003314,0.856077554,0.947166922,0.644444444,0.292234758,0.197092924,0.516175082,0.269073361,0.519498478,0.393511425,0.330870261,0.335865482,0.374814503,0.504070304,0.54920917,0.324393598,0.485402052,0.290187151,0.295827461,0.478213619,0.352257322,0.50772761,0.440357306,0.545205812,0.490763855,0.310174252,0.449121561,0.472445583,0.462012899,0.412059499,0.508352765,0.286337401,0.544230274,0.544366277,0.426193651,0.391008062,0.360671018,0.308855843,0.374216893,0.54895287,0.451284681,0.502684788,0.505909289,0.552226903,0.334874713,0.409252874,0.56879056,0.47655769,0.417707863,0.361765763,0.363536349,0.440635053,0.387734203,0.371583756,0.332374188,0.270333566,0.392095208,0.375239102,0.396924593,0.433098103,0.426477659,0.408170979,0.346306166,0.342698798,0.354361276,0.372485894,0.364816852,0.488949201,0.401940555,0.375232192,0.417778249,0.415356251,0.366987865
sirolimus_1.25_0.0625,1,L17,12,17,sirolimus,Rapamycin,treated,L17,Plate1_drugs,1,sirolimus,treated,0.0625,1.25,0.966859983,1.049217002,1.065084227,0.677248677,0.228408419,0.300891239,0.279728568,0.342126065,0.179679053,0.270834894,0.212594596,0.259390667,0.33308394,0.23477473,0.182387483,0.228541712,0.241080213,0.329116336,0.291912081,0.198686377,0.271873809,0.415878293,0.199278141,0.320439532,0.447252927,0.436295276,0.293330469,0.175343242,0.295469993,0.340988303,0.577900808,0.179206586,0.495217986,0.499800749,0.360528017,0.251766237,0.313489643,0.307410704,0.16976883,0.513758413,0.45429812,0.414230061,0.290215052,0.499898476,0.328311546,0.48971222,0.501417725,0.4424198,0.346581742,0.389487289,0.159660384,0.320478489,0.201861061,0.197548194,0.206807513,0.209439912,0.412636936,0.382268303,0.289017697,0.377809572,0.422089486,0.393730791,0.206434246,0.161170382,0.238044964,0.068803112,0.308834008,0.265093119,0.260813185,0.063278522,0.109491404,0.251205861,0.116170268
sirolimus_10_0.5,1,L14,12,14,sirolimus,Rapamycin,treated,L14,Plate1_drugs,1,sirolimus,treated,0.5,10,0.765948633,0.674123788,0.710566616,0.450793651,0.671689875,0.342447205,0.580641316,0.530794448,0.507516266,0.471172101,0.482505631,0.458035761,0.605440335,0.487650008,0.488636425,0.419426856,0.350209383,0.440612305,0.163062483,0.459595673,0.43175569,0.706730285,0.424667456,0.480164244,0.313427542,0.453724068,0.522069057,0.549430905,0.417969677,0.40431059,0.524658835,0.394785399,0.618849528,0.526057947,0.494424061,0.316706369,0.453996737,0.33212117,0.451180348,0.616273509,0.56593018,0.523056892,0.323852786,0.533041181,0.298611258,0.641760558,0.609814211,0.612779363,0.494060063,0.36799408,0.399863169,0.487132353,0.458654611,0.444870924,0.403005998,0.425027154,0.399802237,0.444699254,0.489901954,0.35999357,0.536025836,0.315636589,0.526343165,0.423203034,0.44626947,0.431038719,0.402321477,0.439802169,0.397207991,0.32834237,0.397800498,0.433603432,0.465672723
sirolimus_2.5_0.125,1,L16,12,16,sirolimus,Rapamycin,treated,L16,Plate1_drugs,1,sirolimus,treated,0.125,2.5,1.045153273,0.912751678,0.944104135,0.520634921,0.322651543,0.296139992,0.313249019,0.242745371,0.35620688,0.289492058,0.11668843,0.191315752,0.303448398,0.372618388,0.302587075,0.435573851,0.351174362,0.456902548,0.216978943,0.375376521,0.429699257,0.553250428,0.129135887,0.303987767,0.207327308,0.314274538,0.251985724,0.210868137,0.287703153,0.23004808,0.624240347,0.323115455,0.543198399,0.5258504,0.40411581,0.270722759,0.324756813,0.305688432,0.266606521,0.528052721,0.476828563,0.455790685,0.348338253,0.525203936,0.396955428,0.331352211,0.545033795,0.514251474,0.270116902,0.400215381,0.233988034,0.403084989,0.235554841,0.202576117,0.179925759,0.207873974,0.355800218,0.355284152,0.251298351,0.280751297,0.375976544,0.386310881,0.122875458,0.190694363,0.310634124,0.181577663,0.245471206,0.279991586,0.21260228,0.222539131,0.058716588,0.230355729,0.173443907
sirolimus_20_1,1,L13,12,13,sirolimus,Rapamycin,treated,L13,Plate1_drugs,1,sirolimus,treated,1,20,0.755178128,0.672632364,0.745022971,0.372486772,0.694385687,0.341120644,0.578456222,0.499379124,0.566685942,0.501732515,0.478871491,0.442648015,0.582511522,0.521434487,0.497307431,0.469283912,0.362422426,0.513051992,0.152054383,0.488541178,0.403409957,0.731450256,0.426915836,0.486300613,0.404705957,0.483079516,0.509230211,0.541797994,0.364236367,0.425970368,0.483377869,0.45061323,0.597091919,0.58611294,0.427910461,0.136568992,0.192293852,0.547638638,0.470412823,0.632023298,0.521006923,0.518420872,0.471846159,0.471030438,0.432879388,0.73264273,0.643305382,0.577215268,0.477714708,0.252578089,0.437125202,0.457088138,0.421121162,0.497423986,0.419848016,0.441784452,0.480293174,0.410048582,0.488251042,0.508560223,0.552607489,0.304373995,0.543400386,0.404438625,0.332650876,0.403792662,0.440321283,0.444675295,0.401249712,0.368795063,0.418294138,0.419085451,0.495341233
sirolimus_5_0.25,1,L15,12,15,sirolimus,Rapamycin,treated,L15,Plate1_drugs,1,sirolimus,treated,0.25,5,0.946975973,0.90305742,0.940275651,0.452910053,0.484810445,0.252084489,0.37238027,0.115095702,0.338680026,0.312697242,0.315896363,0.276009835,0.441653265,0.265198989,0.277495349,0.286300758,0.281457872,0.23518545,0.270022131,0.377210168,0.097108722,0.33649697,0.245712563,0.188700968,0.454594327,0.441828659,0.250902378,0.279464745,0.120743189,0.25797728,0.59436445,0.349505853,0.575182352,0.539366265,0.467571406,0.313445487,0.410107324,0.33064875,0.424097138,0.596266936,0.552379113,0.496950135,0.36402555,0.550196438,0.378009395,0.454907124,0.585776463,0.572314542,0.252757106,0.388058904,0.133462499,0.378758507,0.229400314,0.208963872,0.135668077,0.367903512,0.437965541,0.227042512,0.250701649,0.216717007,0.306942787,0.383172628,0.355455013,0.233562084,0.329696902,0.393447689,0.393043374,0.475372834,0.288762742,0.429748683,0.415741027,0.226316643,0.345456878
sirtinol_0.3125_0.015625,2,F15,6,15,sirtinol,Sirtinol,treated,F15,Plate2_drugs,2,sirtinol,treated,0.015625,0.3125,0.857553366,0.922063666,0.885861561,0.606882169,0.207441319,0.267226548,0.372632663,0.306090656,0.391071554,0.413060389,0.276300008,0.361856425,0.447617965,0.461669134,0.359582713,0.344760895,0.198047357,0.242525251,0.344462263,0.281730698,0.240047609,0.374753023,0.249672377,0.422721138,0.421833871,0.234762322,0.275246983,0.314588409,0.342253423,0.359691203,0.580028951,0.135814021,0.539537776,0.52280037,0.462229979,0.383449912,0.271074539,0.453015721,0.450376173,0.541903341,0.418596161,0.497150252,0.487434151,0.489014669,0.341140531,0.561194654,0.557666352,0.508207342,0.32890471,0.405173375,0.334885953,0.38208829,0.365710358,0.171990017,0.242397709,0.251353726,0.243473295,0.227969427,0.348524069,0.273319181,0.349290515,0.391785065,0.332465259,0.313407494,0.35298777,0.257082017,0.295760386,0.396596343,0.313919234,0.346901943,0.375879107,0.259088558,0.335983173
sirtinol_0.625_0.03125,2,F14,6,14,sirtinol,Sirtinol,treated,F14,Plate2_drugs,2,sirtinol,treated,0.03125,0.625,0.782430213,0.839187706,0.842415317,0.506777894,0.464869088,0.151446152,0.421297844,0.152804143,0.355055315,0.466527596,0.418244001,0.473694252,0.542327874,0.470809895,0.291820125,0.3916469,0.364045459,0.449949032,0.240919375,0.405069499,0.346688345,0.484916539,0.315579153,0.155510617,0.445549394,0.409010035,0.234874836,0.23288611,0.226114078,0.197643217,0.50946558,0.387681588,0.574610335,0.525499273,0.538401252,0.408841143,0.437398618,0.535008563,0.574168377,0.535499669,0.447594178,0.545846422,0.438558252,0.51053503,0.396795805,0.35820051,0.575810861,0.552612744,0.453166655,0.414255907,0.340475655,0.459325628,0.445792338,0.249414107,0.347594248,0.302443924,0.441954878,0.255012096,0.43193971,0.153350222,0.326269553,0.410252659,0.468017638,0.332698105,0.45821549,0.290436073,0.289719407,0.384330244,0.375441666,0.337115887,0.339321158,0.214977812,0.423843516
