"","WellId","Metadata_well_1","Plate_number","Drug_name","Treatment","Metadata_dil_factor","Mitoxantrone_uM","PlateNumber","Row","Column","ObjectTotalIntenCh1"
"677689","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,38718722
"677690","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,3462783
"677691","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,16476859
"677692","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,3068266
"677693","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,18356884
"677694","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9724012
"677695","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,7665642
"677696","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,21825961
"677697","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9228621
"677698","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,19375054
"677699","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,15915607
"677700","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8380709
"677701","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,11205348
"677702","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,18704919
"677703","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,20584227
"677704","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,17162282
"677705","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8616882
"677706","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,22143015
"677707","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,19602537
"677708","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,22188451
"677709","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8965760
"677710","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,22069049
"677711","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,38677082
"677712","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,13522865
"677713","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8880101
"677714","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,11609038
"677715","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,14146255
"677716","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,10257822
"677717","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,11021230
"677718","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,18332197
"677719","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,16626295
"677720","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,13333734
"677721","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,17383382
"677722","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8769698
"677723","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9252010
"677724","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,18498130
"677725","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,17622109
"677726","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,15863706
"677727","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,11711193
"677728","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,13438520
"677729","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,6010540
"677730","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,15205085
"677731","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,7404736
"677732","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,18065713
"677733","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,20619790
"677734","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,17812338
"677735","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,10546760
"677736","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8120249
"677737","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,22154084
"677738","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9772092
"677739","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9205403
"677740","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,17302152
"677741","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,7133157
"677742","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,16499754
"677743","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,15915086
"677744","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,16451190
"677745","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,14582193
"677746","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,6706032
"677747","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8758006
"677748","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,17772961
"677749","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,15482561
"677750","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9942575
"677751","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9204210
"677752","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,7945772
"677753","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,13368058
"677754","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8889156
"677755","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,10146978
"677756","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,12208192
"677757","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,7244993
"677758","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,16943164
"677759","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,21045687
"677760","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,12719734
"677761","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,12460274
"677762","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9170527
"677763","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9031333
"677764","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,17052070
"677765","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9734568
"677766","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,25281704
"677767","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9436193
"677768","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,16995465
"677769","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,14073871
"677770","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,15375551
"677771","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8649347
"677772","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8711318
"677773","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9537498
"677774","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,16857727
"677775","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,19926962
"677776","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,17069805
"677777","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,6771938
"677778","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,20360657
"677779","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9271931
"677780","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,19450744
"677781","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9303423
"677782","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,7043543
"677783","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,18432602
"677784","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,10283509
"677785","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8483382
"677786","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9691526
"677787","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,7108997
"677788","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,5993183
"677789","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,21420990
"677790","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,13357893
"677791","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9570518
"677792","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,12957557
"677793","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,17059159
"677794","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,16197033
"677795","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,19453905
"677796","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9714518
"677797","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9996936
"677798","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,10582207
"677799","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,8569155
"677800","F04","F04",2,"mitoxantrone","treated",0.0625,"0.3125","2A1",6,4,9016793
"677801","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,15061957
"677802","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,7960510
"677803","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9935679
"677804","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18266460
"677805","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,7744130
"677806","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9852349
"677807","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9729492
"677808","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,21547105
"677809","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18240605
"677810","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11188462
"677811","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,27128981
"677812","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8131152
"677813","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8491219
"677814","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,14336078
"677815","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11084183
"677816","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17333009
"677817","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18184381
"677818","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11302519
"677819","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,20008571
"677820","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10006162
"677821","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,14900335
"677822","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10865173
"677823","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10307361
"677824","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18472600
"677825","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,6520353
"677826","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9771070
"677827","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17844251
"677828","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10175536
"677829","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10901064
"677830","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11008686
"677831","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,13972857
"677832","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18451016
"677833","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9483218
"677834","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9869830
"677835","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17298895
"677836","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9878204
"677837","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10229161
"677838","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10202856
"677839","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,13005235
"677840","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17999778
"677841","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9539736
"677842","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,14178084
"677843","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,7745108
"677844","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10739099
"677845","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17749874
"677846","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18804783
"677847","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,15601242
"677848","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17076824
"677849","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10293477
"677850","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,12189855
"677851","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,14566371
"677852","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10410836
"677853","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10643644
"677854","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11308562
"677855","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18977934
"677856","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,25025013
"677857","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9132494
"677858","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8934343
"677859","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17116572
"677860","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18617349
"677861","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17896977
"677862","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,15954994
"677863","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10303612
"677864","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10001785
"677865","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,15993691
"677866","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10287059
"677867","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9916025
"677868","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10790771
"677869","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9138737
"677870","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,19368267
"677871","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9995735
"677872","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10001889
"677873","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,13463553
"677874","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9122757
"677875","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,20005586
"677876","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,19678467
"677877","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8426692
"677878","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,13468119
"677879","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10285360
"677880","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18592911
"677881","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17354610
"677882","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8710520
"677883","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,15500112
"677884","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,6821073
"677885","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11888801
"677886","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9002504
"677887","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9295563
"677888","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8177897
"677889","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9763386
"677890","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17507268
"677891","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10252684
"677892","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9283421
"677893","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11827318
"677894","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11862092
"677895","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8896476
"677896","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,3800839
"677897","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11257777
"677898","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18443113
"677899","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10050586
"677900","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,15723006
"677901","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18516762
"677902","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17723630
"677903","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11601866
"677904","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10851385
"677905","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,20651928
"677906","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9881107
"677907","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8968901
"677908","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8976969
"677909","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,21254496
"677910","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,20598983
"677911","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8371278
"677912","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,12614277
"677913","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9095141
"677914","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9618818
"677915","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,14342845
"677916","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,17732203
"677917","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10165909
"677918","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10178383
"677919","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10081655
"677920","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,12515148
"677921","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10480507
"677922","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,22002688
"677923","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9891170
"677924","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,16881400
"677925","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9065953
"677926","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,15549072
"677927","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9445100
"677928","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10815529
"677929","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,21992058
"677930","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8567840
"677931","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10742098
"677932","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,15112425
"677933","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,12036386
"677934","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,6799216
"677935","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10676476
"677936","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8426837
"677937","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9268175
"677938","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,6524362
"677939","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9279234
"677940","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,6672668
"677941","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10352648
"677942","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,13084361
"677943","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,13323181
"677944","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11999095
"677945","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11072464
"677946","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11086910
"677947","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,25809046
"677948","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9074159
"677949","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9829107
"677950","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,7883800
"677951","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,14281750
"677952","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9154534
"677953","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,14935848
"677954","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9639643
"677955","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9356935
"677956","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9360770
"677957","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10693357
"677958","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9891192
"677959","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8261472
"677960","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9592263
"677961","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,12675012
"677962","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9480079
"677963","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,8820108
"677964","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9332188
"677965","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18307974
"677966","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,4397181
"677967","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,19477993
"677968","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,12582542
"677969","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18763357
"677970","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10959533
"677971","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,11906582
"677972","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9060160
"677973","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10086430
"677974","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,16720236
"677975","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,7991413
"677976","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,20941042
"677977","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,21515849
"677978","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,9738717
"677979","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18390451
"677980","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,10580226
"677981","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,21561138
"677982","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,18957741
"677983","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,4310252
"677984","F05","F05",2,"mitoxantrone","treated",0.03125,"0.15625","2A1",6,5,14770917
