"","feature","plate","F_r","P_r","F_c","P_c","Channel","Channel_color","feature_type","P_r_log","P_c_log"
"119","CircSpotTotalArea_RNA","2A2",2.95212187660618,0.0145362408460415,1.0554849064973,0.453398228297271,"RNA","panelA","non-int",-4.23111037909037,-0.790984448509483
"120","CircSpotTotalArea_RNA","2A3",1.82837381873173,0.109004458698426,0.548123881836793,0.91008177841076,"RNA","panelA","non-int",-2.21636649209945,-0.0942208171235329
"121","CircSpotAvgArea_RNA","1A1",2.50097494388303,0.0317840261242357,1.47712336260573,0.193663193819013,"RNA","panelA","non-int",-3.44879143853978,-1.64163474304683
"122","CircSpotAvgArea_RNA","1A2",1.55136310790444,0.182944593933937,3.05025814604785,0.00776297211961453,"RNA","panelA","non-int",-1.69857193737173,-4.85839001300978
"123","CircSpotAvgArea_RNA","1A3",1.06481861409529,0.436859814240771,0.578998177056028,0.888884703188383,"RNA","panelA","non-int",-0.828142926562105,-0.117787744580539
"124","CircSpotAvgArea_RNA","2A1",5.95610389798492,0.000213135959499847,1.75736844603904,0.106374463754499,"RNA","panelA","non-int",-8.45358028837542,-2.2407897331871
"125","CircSpotAvgArea_RNA","2A2",2.52340466492293,0.0305422685776186,0.532340090021406,0.920051224428019,"RNA","panelA","non-int",-3.48864369977563,-0.0833259317629457
"126","CircSpotAvgArea_RNA","2A3",1.29931089240005,0.290580090917095,0.562646898012305,0.900382866977683,"RNA","panelA","non-int",-1.23587604045753,-0.104935198365069
"127","CircSpotCount_RNA","1A1",3.72750250084976,0.00417935276251434,2.05457963000083,0.0564711274820927,"RNA","panelA","non-int",-5.4775988859384,-2.87402578946001
"128","CircSpotCount_RNA","1A2",0.838298786944784,0.62037136707508,1.44344429542167,0.207961715337797,"RNA","panelA","non-int",-0.477437001106057,-1.57040127709808
"129","CircSpotCount_RNA","1A3",1.7091234561525,0.13625648592795,1.62916794214719,0.140027103102659,"RNA","panelA","non-int",-1.99321624343086,-1.96591928151923
"130","CircSpotCount_RNA","2A1",1.85925648019439,0.102890538488665,2.20264292208527,0.0414038455238406,"RNA","panelA","non-int",-2.2740895889735,-3.18438151541531
"131","CircSpotCount_RNA","2A2",0.655808556925697,0.780495815998513,1.11602733017563,0.404528367145432,"RNA","panelA","non-int",-0.247825899709163,-0.905033416029203
"132","CircSpotCount_RNA","2A3",1.09070811808761,0.418349903349296,0.783705677975311,0.708287338460965,"RNA","panelA","non-int",-0.871437107268892,-0.344905422337491
"133","TotalInten_RNA","1A1",25.8966948558399,1.14584416696978e-09,2.951890737702,0.00933556851299836,"RNA","panelA","int",-20.5871242078565,-4.67392360261111
"134","TotalInten_RNA","1A2",13.137096273116,4.59601938118387e-07,12.9949560987254,1.5784671987214e-07,"RNA","panelA","int",-14.5929050740129,-15.6616414021891
"135","TotalInten_RNA","1A3",80.7671108235954,2.35414963902724e-14,8.88663166913775,3.96971774384362e-06,"RNA","panelA","int",-31.3800117271179,-12.4368155630613
"136","TotalInten_RNA","2A1",46.414600933252,4.87781767618358e-12,5.71321085318392,0.000125282733562474,"RNA","panelA","int",-26.0463231935895,-8.98493750633599
"137","TotalInten_RNA","2A2",38.6661457677102,2.75282500938039e-11,5.1352722832264,0.000271464445456286,"RNA","panelA","int",-24.3158083624047,-8.21167938312788
"138","TotalInten_RNA","2A3",40.1672364908729,1.92165369321995e-11,5.79716943606275,0.00011248243368771,"RNA","panelA","int",-24.6752499090475,-9.09271349350984
"139","AvgInten_RNA","1A1",20.2730514829376,1.0522312469253e-08,2.10760231549093,0.0505061809120253,"RNA","panelA","int",-18.369767837324,-2.98565955589286
"140","AvgInten_RNA","1A2",11.9854050002209,9.90595306853681e-07,12.2122790783577,2.70939628274573e-07,"RNA","panelA","int",-13.824959754484,-15.1213698147791
"141","AvgInten_RNA","1A3",67.1742653670276,1.40468311781226e-13,7.42007492591197,1.69838187900756e-05,"RNA","panelA","int",-29.5937944704983,-10.9832495030694
"142","AvgInten_RNA","2A1",82.9013551020581,1.82682260112248e-14,8.552830059944,5.42957942029324e-06,"RNA","panelA","int",-31.6336131276903,-12.1236488818445
"143","AvgInten_RNA","2A2",36.9117178562151,4.26213825888936e-11,4.81148528105393,0.000429598787783303,"RNA","panelA","int",-23.8786650498759,-7.75265883650707
"144","AvgInten_RNA","2A3",22.9975572035997,3.38052989239761e-09,3.83823707784027,0.00194183063243602,"RNA","panelA","int",-19.5052333668404,-6.24412412587404
"145","RingTotalInten_PMG","1A1",6.99269434439853,6.77723337745563e-05,1.45133022080208,0.20452737434325,"PMG","panelA","int",-9.59935650271808,-1.58705345258852
"146","RingTotalInten_PMG","1A2",3.49396655976925,0.00600520015835017,4.12863754372488,0.00121132316906076,"PMG","panelA","int",-5.11512949205728,-6.71604198869048
"147","RingTotalInten_PMG","1A3",8.54847337068404,1.49322108453418e-05,1.24313165058361,0.314882514710095,"PMG","panelA","int",-11.1119898766432,-1.15555567890111
"148","RingTotalInten_PMG","2A1",9.18697955659789,8.51504688731233e-06,0.899230088808762,0.595275339040819,"PMG","panelA","int",-11.6736757374276,-0.518731225783986
"149","RingTotalInten_PMG","2A2",12.8774591637267,5.43736700339054e-07,2.48048870013118,0.0234324943854118,"PMG","panelA","int",-14.4248007139892,-3.75363157095054
"150","RingTotalInten_PMG","2A3",5.30271478398987,0.00047046216307491,1.63756992877136,0.137529248216961,"PMG","panelA","int",-7.66179502071688,-1.98391867019082
"151","RingAvgInten_PMG","1A1",6.70523242550418,9.19768548453322e-05,1.99859248131732,0.0635699337998658,"PMG","panelA","int",-9.29397359033436,-2.75561465940819
"152","RingAvgInten_PMG","1A2",3.10566746806584,0.0112451556939689,5.52227101180791,0.000160751176367412,"PMG","panelA","int",-4.4878178480492,-8.73565287688009
"153","RingAvgInten_PMG","1A3",10.1356724275635,3.89798613310738e-06,2.57411171222659,0.0194264079221099,"PMG","panelA","int",-12.4550505143231,-3.94112190545227
"154","RingAvgInten_PMG","2A1",4.53343791799405,0.00129612634795894,1.24877210359276,0.311313371967091,"PMG","panelA","int",-6.64837519509491,-1.1669552472143
"155","RingAvgInten_PMG","2A2",3.23740808730257,0.00905761738838018,1.89996428161886,0.0784049242358367,"PMG","panelA","int",-4.70414917492792,-2.54586854446762
"156","RingAvgInten_PMG","2A3",2.58007305002167,0.0276287427081956,1.41086690981861,0.222727501032911,"PMG","panelA","int",-3.58889864567155,-1.50180622319654
"157","CircTotalInten_PMG","1A1",14.8617331419923,1.60709788567623e-07,2.83625212257529,0.0116353186431078,"PMG","panelA","int",-15.6436656540006,-4.45371009600145
"158","CircTotalInten_PMG","1A2",6.33528938706025,0.000138124158995314,4.64600720281943,0.000547412106058389,"PMG","panelA","int",-8.8873575744325,-7.5103086460407
"159","CircTotalInten_PMG","1A3",17.2452678573392,4.41270518975698e-08,1.55853501981824,0.162861890108861,"PMG","panelA","int",-16.9361928208462,-1.8148527372825
"160","CircTotalInten_PMG","2A1",15.3514084266757,1.21532426255746e-07,1.54412517762585,0.167946872667508,"PMG","panelA","int",-15.9230847270093,-1.78410758371341
"161","CircTotalInten_PMG","2A2",10.9241065823566,2.12507389483347e-06,1.02156492765903,0.48242048042353,"PMG","panelA","int",-13.0617039821532,-0.728939179197704
"162","CircTotalInten_PMG","2A3",10.0553609607612,4.15509476884983e-06,1.01476911097863,0.488368731541809,"PMG","panelA","int",-12.3911753215295,-0.716684561027267
